transaction_id,account_id,customer_id,transaction_type,amount,currency,balance_after,merchant_name,merchant_category,description,status,initiated_at,completed_at,channel,reference_number,failure_reason,notes
TXN-2026-000354,ACC-100073,CUST-B144,CREDIT,1370.53,USD,12433.16,Airbnb,TRAVEL,Credit at Airbnb,COMPLETED,2026-03-03 19:41:31,2026-03-03 20:11:31,ONLINE,REF-049A98E0,,
TXN-2026-000355,ACC-100074,CUST-B194,CREDIT,1826.16,USD,63978.80,Zelle,TRANSFER,Credit at Zelle,COMPLETED,2025-10-31 06:25:18,2025-10-31 07:23:18,ATM,REF-C9686019,,
TXN-2026-000356,ACC-100074,CUST-B194,TRANSFER,65.38,USD,63913.42,Airbnb,TRAVEL,Transfer at Airbnb,COMPLETED,2025-12-02 14:26:14,2025-12-02 14:56:14,ONLINE,REF-971E9B3F,,
TXN-2026-000357,ACC-100074,CUST-B194,PAYMENT,1210.86,USD,62702.56,McDonald's,RESTAURANT,Payment at McDonald's,PENDING,2025-07-20 11:23:53,2025-07-20 11:48:53,POS,REF-0FF5091C,,
TXN-2026-000358,ACC-100074,CUST-B194,DEBIT,1585.90,USD,61116.66,CVS Pharmacy,HEALTH,Debit at CVS Pharmacy,COMPLETED,2025-12-24 21:32:54,2025-12-24 22:09:54,SYSTEM,REF-7FA4053B,,
TXN-2026-000359,ACC-100074,CUST-B194,DEBIT,1947.91,USD,59168.75,BP,GAS,Debit at BP,COMPLETED,2025-10-28 01:25:43,,SYSTEM,REF-1BCEE808,,
TXN-2026-000360,ACC-100075,CUST-B169,PAYMENT,1091.33,USD,2119.09,LA Fitness,FITNESS,Payment at LA Fitness,COMPLETED,2025-08-31 17:07:04,2025-08-31 17:49:04,SYSTEM,REF-898CFC72,,
TXN-2026-000361,ACC-100075,CUST-B169,DEBIT,1186.37,USD,932.72,United Airlines,TRAVEL,Debit at United Airlines,PENDING,2025-11-27 18:37:09,2025-11-27 18:43:09,ONLINE,REF-1ECBCEF2,,
TXN-2026-000362,ACC-100075,CUST-B169,WIRE,143.87,USD,788.85,Chipotle,RESTAURANT,Wire at Chipotle,PENDING,2025-07-13 05:34:24,2025-07-13 06:12:24,MOBILE,REF-D6D9F7FC,,
TXN-2026-000363,ACC-100075,CUST-B169,TRANSFER,1291.75,USD,0.00,CVS Pharmacy,HEALTH,Transfer at CVS Pharmacy,PENDING,2025-06-24 21:03:21,,SYSTEM,REF-8F7FE4FD,,
TXN-2026-000364,ACC-100075,CUST-B169,DEBIT,1323.46,USD,0.00,Amazon,ONLINE_RETAIL,Debit at Amazon,COMPLETED,2025-11-23 22:01:39,2025-11-23 22:25:39,MOBILE,REF-78DC1066,,
TXN-2026-000365,ACC-100075,CUST-B169,DEBIT,1364.63,USD,0.00,DoorDash,FOOD_DELIVERY,Debit at DoorDash,FAILED,2025-10-01 22:54:16,,MOBILE,REF-36909BBD,LIMIT_EXCEEDED,
TXN-2026-000366,ACC-100075,CUST-B169,DEBIT,1167.54,USD,0.00,Chase Bank ATM,ATM,Debit at Chase Bank ATM,PENDING,2026-01-24 11:30:24,2026-01-24 11:55:24,ATM,REF-D2C35BD5,,
TXN-2026-000367,ACC-100076,CUST-B130,DEBIT,6.68,USD,1026.28,PG&E,UTILITIES,Debit at PG&E,COMPLETED,2026-01-04 11:51:37,2026-01-04 12:13:37,ATM,REF-FCC539FB,,
TXN-2026-000368,ACC-100076,CUST-B130,DEBIT,866.27,USD,160.01,Walmart,GROCERY,Debit at Walmart,PENDING,2026-01-16 04:43:33,2026-01-16 05:03:33,MOBILE,REF-CA043CFF,,
TXN-2026-000369,ACC-100076,CUST-B130,WIRE,1092.51,USD,0.00,Comcast,UTILITIES,Wire at Comcast,COMPLETED,2026-02-13 06:49:53,2026-02-13 06:57:53,MOBILE,REF-B46580E4,,
TXN-2026-000370,ACC-100076,CUST-B130,WIRE,312.76,USD,0.00,PG&E,UTILITIES,Wire at PG&E,COMPLETED,2026-02-16 05:28:06,2026-02-16 05:28:06,POS,REF-E0DA2E28,,
TXN-2026-000371,ACC-100077,CUST-B056,WIRE,1950.08,USD,14548.88,United Airlines,TRAVEL,Wire at United Airlines,COMPLETED,2025-07-23 17:31:18,,MOBILE,REF-1433C031,,
TXN-2026-000372,ACC-100077,CUST-B056,WIRE,1248.38,USD,13300.50,Airbnb,TRAVEL,Wire at Airbnb,PENDING,2025-11-24 11:15:44,2025-11-24 11:50:44,MOBILE,REF-DCD9A9EE,,
TXN-2026-000373,ACC-100077,CUST-B056,DEBIT,375.65,USD,12924.85,Chase Bank ATM,ATM,Debit at Chase Bank ATM,COMPLETED,2026-01-21 19:01:52,,ONLINE,REF-BCD30264,,
TXN-2026-000374,ACC-100077,CUST-B056,CREDIT,824.62,USD,13749.47,Hilton Hotels,TRAVEL,Credit at Hilton Hotels,FAILED,2025-12-30 02:38:18,,ATM,REF-85A134BD,CARD_DECLINED,
TXN-2026-000375,ACC-100077,CUST-B056,TRANSFER,1923.67,USD,11825.80,Home Depot,HOME_IMPROVEMENT,Transfer at Home Depot,COMPLETED,2025-07-02 02:14:32,2025-07-02 03:00:32,ATM,REF-63C63248,,
TXN-2026-000376,ACC-100078,CUST-B104,DEBIT,1049.10,USD,39415.95,Marriott,TRAVEL,Debit at Marriott,COMPLETED,2026-01-23 22:16:12,,POS,REF-6B015693,,
TXN-2026-000377,ACC-100078,CUST-B104,CREDIT,1228.01,USD,40643.96,Nordstrom,RETAIL,Credit at Nordstrom,COMPLETED,2025-10-12 10:04:56,2025-10-12 10:04:56,SYSTEM,REF-CCB97F21,,
TXN-2026-000378,ACC-100078,CUST-B104,PAYMENT,844.93,USD,39799.03,Delta Airlines,TRAVEL,Payment at Delta Airlines,COMPLETED,2026-04-06 23:58:46,2026-04-07 00:08:46,SYSTEM,REF-440651F9,,
TXN-2026-000379,ACC-100078,CUST-B104,CREDIT,127.53,USD,39926.56,Chipotle,RESTAURANT,Credit at Chipotle,COMPLETED,2025-12-01 18:10:32,2025-12-01 18:46:32,ATM,REF-1E11FFB5,,
TXN-2026-000380,ACC-100078,CUST-B104,DEBIT,577.20,USD,39349.36,Zelle,TRANSFER,Debit at Zelle,FAILED,2025-07-03 01:03:01,,ATM,REF-96AD8CAF,LIMIT_EXCEEDED,
TXN-2026-000381,ACC-100078,CUST-B104,CREDIT,554.06,USD,39903.42,Netflix,SUBSCRIPTION,Credit at Netflix,COMPLETED,2025-09-08 19:00:03,,ONLINE,REF-D79BD631,,
TXN-2026-000382,ACC-100078,CUST-B104,DEBIT,1320.02,USD,38583.40,Digital Bank Loans,FINANCIAL_SERVICES,Debit at Digital Bank Loans,PENDING,2025-10-22 14:28:35,2025-10-22 14:44:35,ONLINE,REF-7B30677D,,
TXN-2026-000383,ACC-100079,CUST-B103,DEBIT,688.98,USD,14449.76,Lyft,TRANSPORT,Debit at Lyft,FAILED,2025-07-03 18:40:43,,MOBILE,REF-8747B6B8,ACCOUNT_FROZEN,
TXN-2026-000384,ACC-100079,CUST-B103,WIRE,479.71,USD,13970.05,Verizon,TELECOM,Wire at Verizon,COMPLETED,2025-11-18 22:49:17,2025-11-18 22:59:17,ATM,REF-418188C4,,
TXN-2026-000385,ACC-100079,CUST-B103,CREDIT,1512.19,USD,15482.24,Whole Foods Market,GROCERY,Credit at Whole Foods Market,COMPLETED,2025-07-16 01:08:45,,MOBILE,REF-0CB9E271,,
TXN-2026-000386,ACC-100079,CUST-B103,TRANSFER,1493.57,USD,13988.67,Chipotle,RESTAURANT,Transfer at Chipotle,COMPLETED,2026-03-20 05:08:09,2026-03-20 05:22:09,MOBILE,REF-4F01CCFE,,
TXN-2026-000387,ACC-100079,CUST-B103,CREDIT,294.57,USD,14283.24,Delta Airlines,TRAVEL,Credit at Delta Airlines,FAILED,2025-11-16 20:01:03,,MOBILE,REF-63A9E1EE,CARD_DECLINED,
TXN-2026-000388,ACC-100079,CUST-B103,DEBIT,199.24,USD,14084.00,CVS Pharmacy,HEALTH,Debit at CVS Pharmacy,COMPLETED,2025-12-24 08:00:46,2025-12-24 08:54:46,ATM,REF-2CE06EE5,,
TXN-2026-000389,ACC-100079,CUST-B103,CREDIT,537.84,USD,14621.84,Walgreens,HEALTH,Credit at Walgreens,COMPLETED,2025-07-09 04:00:21,2025-07-09 04:37:21,ONLINE,REF-301169EB,,
TXN-2026-000390,ACC-100080,CUST-B029,DEBIT,1042.30,USD,1952.22,Digital Bank Loans,FINANCIAL_SERVICES,Debit at Digital Bank Loans,COMPLETED,2026-02-19 04:47:27,2026-02-19 04:58:27,POS,REF-260A3DAA,,
TXN-2026-000391,ACC-100080,CUST-B029,DEBIT,28.86,USD,1923.36,Amazon,ONLINE_RETAIL,Debit at Amazon,COMPLETED,2025-07-08 22:37:06,2025-07-08 23:20:06,ONLINE,REF-6D0DBBB6,,
TXN-2026-000392,ACC-100080,CUST-B029,CREDIT,390.19,USD,2313.55,McDonald's,RESTAURANT,Credit at McDonald's,FAILED,2025-06-10 04:54:15,,SYSTEM,REF-DC3050B4,ACCOUNT_FROZEN,
TXN-2026-000393,ACC-100080,CUST-B029,DEBIT,177.34,USD,2136.21,Home Depot,HOME_IMPROVEMENT,Debit at Home Depot,PENDING,2026-01-21 20:04:48,2026-01-21 20:46:48,SYSTEM,REF-E6669FA0,,
TXN-2026-000394,ACC-100080,CUST-B029,DEBIT,1392.83,USD,743.38,Lyft,TRANSPORT,Debit at Lyft,FAILED,2025-09-07 09:15:36,,ATM,REF-C62D411A,CARD_DECLINED,
TXN-2026-000395,ACC-100080,CUST-B029,PAYMENT,518.39,USD,224.99,LA Fitness,FITNESS,Payment at LA Fitness,PENDING,2026-03-31 04:56:35,,MOBILE,REF-7BA63F96,,
TXN-2026-000396,ACC-100080,CUST-B029,PAYMENT,1991.94,USD,0.00,Comcast,UTILITIES,Payment at Comcast,COMPLETED,2025-09-09 06:57:29,2025-09-09 07:13:29,POS,REF-24E83BD8,,
TXN-2026-000397,ACC-100080,CUST-B029,DEBIT,1222.55,USD,0.00,United Airlines,TRAVEL,Debit at United Airlines,COMPLETED,2025-08-09 07:12:05,2025-08-09 07:18:05,MOBILE,REF-0AEAC906,,
TXN-2026-000398,ACC-100080,CUST-B029,DEBIT,1825.66,USD,0.00,Grubhub,FOOD_DELIVERY,Debit at Grubhub,COMPLETED,2026-03-05 20:00:51,2026-03-05 20:02:51,SYSTEM,REF-92A2DC90,,
TXN-2026-000399,ACC-100081,CUST-B066,TRANSFER,42.44,USD,85053.13,Chevron,GAS,Transfer at Chevron,COMPLETED,2025-12-11 06:54:47,2025-12-11 07:34:47,POS,REF-CA710212,,
TXN-2026-000400,ACC-100081,CUST-B066,CREDIT,307.46,USD,85360.59,Comcast,UTILITIES,Credit at Comcast,COMPLETED,2025-10-07 02:14:47,2025-10-07 02:50:47,MOBILE,REF-AB38FC21,,
TXN-2026-000401,ACC-100081,CUST-B066,WIRE,810.81,USD,84549.78,Delta Airlines,TRAVEL,Wire at Delta Airlines,COMPLETED,2026-03-10 15:17:02,2026-03-10 16:07:02,ONLINE,REF-AEDA45B2,,
TXN-2026-000402,ACC-100081,CUST-B066,WIRE,1908.54,USD,82641.24,Amazon,ONLINE_RETAIL,Wire at Amazon,COMPLETED,2026-04-14 16:05:42,2026-04-14 16:12:42,ATM,REF-E12C002A,,
TXN-2026-000403,ACC-100081,CUST-B066,CREDIT,804.23,USD,83445.47,Walgreens,HEALTH,Credit at Walgreens,COMPLETED,2026-02-01 13:12:25,2026-02-01 13:53:25,SYSTEM,REF-32C11F13,,
TXN-2026-000404,ACC-100081,CUST-B066,DEBIT,1683.16,USD,81762.31,Walgreens,HEALTH,Debit at Walgreens,COMPLETED,2026-03-23 07:56:11,2026-03-23 08:37:11,SYSTEM,REF-5A10C20A,,
TXN-2026-000405,ACC-100081,CUST-B066,WIRE,1323.16,USD,80439.15,Target,RETAIL,Wire at Target,COMPLETED,2025-09-25 01:40:24,2025-09-25 02:37:24,ATM,REF-80415A8A,,
TXN-2026-000406,ACC-100081,CUST-B066,DEBIT,1771.00,USD,78668.15,United Airlines,TRAVEL,Debit at United Airlines,COMPLETED,2025-11-18 02:18:15,2025-11-18 02:26:15,POS,REF-38B2071C,,
TXN-2026-000407,ACC-100081,CUST-B066,DEBIT,981.02,USD,77687.13,Digital Bank Loans,FINANCIAL_SERVICES,Debit at Digital Bank Loans,COMPLETED,2025-06-25 11:08:01,2025-06-25 11:49:01,SYSTEM,REF-7057F1E1,,
TXN-2026-000408,ACC-100082,CUST-B106,DEBIT,681.87,USD,23198.04,Walmart,GROCERY,Debit at Walmart,COMPLETED,2025-10-10 03:45:55,2025-10-10 03:47:55,ONLINE,REF-3B62F147,,
TXN-2026-000409,ACC-100082,CUST-B106,TRANSFER,1880.48,USD,21317.56,Marriott,TRAVEL,Transfer at Marriott,COMPLETED,2025-12-26 09:06:52,2025-12-26 09:43:52,POS,REF-8E81CF95,,
TXN-2026-000410,ACC-100082,CUST-B106,DEBIT,980.34,USD,20337.22,Target,RETAIL,Debit at Target,COMPLETED,2025-06-08 09:40:48,2025-06-08 10:38:48,ONLINE,REF-D26CC8E5,,
TXN-2026-000411,ACC-100082,CUST-B106,DEBIT,348.64,USD,19988.58,Netflix,SUBSCRIPTION,Debit at Netflix,PENDING,2025-06-20 09:38:32,2025-06-20 10:30:32,MOBILE,REF-C07A46F1,,
TXN-2026-000412,ACC-100082,CUST-B106,DEBIT,1671.53,USD,18317.05,Zelle,TRANSFER,Debit at Zelle,COMPLETED,2025-06-25 20:07:41,2025-06-25 20:13:41,SYSTEM,REF-6793C2C1,,
TXN-2026-000413,ACC-100082,CUST-B106,DEBIT,130.90,USD,18186.15,Zelle,TRANSFER,Debit at Zelle,PENDING,2025-08-18 16:45:08,2025-08-18 17:36:08,MOBILE,REF-8034CD39,,
TXN-2026-000414,ACC-100082,CUST-B106,DEBIT,1951.83,USD,16234.32,CVS Pharmacy,HEALTH,Debit at CVS Pharmacy,PENDING,2026-01-10 16:24:05,2026-01-10 16:44:05,ONLINE,REF-839AE96A,,
TXN-2026-000415,ACC-100083,CUST-B067,DEBIT,674.33,USD,2166.56,Digital Bank Loans,FINANCIAL_SERVICES,Debit at Digital Bank Loans,COMPLETED,2025-07-17 21:25:46,2025-07-17 22:13:46,ATM,REF-172CD260,,
TXN-2026-000416,ACC-100083,CUST-B067,DEBIT,880.13,USD,1286.43,H&M,RETAIL,Debit at H&M,COMPLETED,2026-01-13 00:30:03,,SYSTEM,REF-30F71C00,,
TXN-2026-000417,ACC-100083,CUST-B067,DEBIT,36.18,USD,1250.25,Comcast,UTILITIES,Debit at Comcast,COMPLETED,2025-12-07 02:51:57,,POS,REF-04A12313,,
TXN-2026-000418,ACC-100083,CUST-B067,CREDIT,835.36,USD,2085.61,Digital Bank Loans,FINANCIAL_SERVICES,Credit at Digital Bank Loans,COMPLETED,2026-04-10 13:37:24,2026-04-10 14:07:24,ONLINE,REF-02BAF42E,,
TXN-2026-000419,ACC-100084,CUST-B154,TRANSFER,827.00,USD,27594.46,Starbucks,CAFE,Transfer at Starbucks,COMPLETED,2025-08-07 18:54:50,2025-08-07 18:56:50,MOBILE,REF-AE4830B5,,
TXN-2026-000420,ACC-100084,CUST-B154,DEBIT,1256.25,USD,26338.21,Zelle,TRANSFER,Debit at Zelle,COMPLETED,2026-03-31 22:12:09,2026-03-31 22:38:09,ONLINE,REF-DB3B3879,,
TXN-2026-000421,ACC-100084,CUST-B154,DEBIT,1973.27,USD,24364.94,DoorDash,FOOD_DELIVERY,Debit at DoorDash,PENDING,2025-07-08 03:50:17,2025-07-08 04:45:17,SYSTEM,REF-A4E4DDD6,,
TXN-2026-000422,ACC-100084,CUST-B154,DEBIT,931.11,USD,23433.83,Hilton Hotels,TRAVEL,Debit at Hilton Hotels,COMPLETED,2026-01-30 07:04:11,2026-01-30 07:21:11,POS,REF-F1BDF682,,
TXN-2026-000423,ACC-100084,CUST-B154,TRANSFER,997.54,USD,22436.29,Spotify,SUBSCRIPTION,Transfer at Spotify,COMPLETED,2025-08-02 01:04:02,2025-08-02 01:06:02,ATM,REF-B467D93A,,
TXN-2026-000424,ACC-100085,CUST-B075,WIRE,506.51,USD,111439.25,Grubhub,FOOD_DELIVERY,Wire at Grubhub,COMPLETED,2026-01-26 13:10:22,2026-01-26 13:58:22,POS,REF-EB28B864,,
TXN-2026-000425,ACC-100085,CUST-B075,DEBIT,320.30,USD,111118.95,Whole Foods Market,GROCERY,Debit at Whole Foods Market,COMPLETED,2025-06-12 06:54:27,2025-06-12 07:01:27,ONLINE,REF-DC2C4D06,,
TXN-2026-000426,ACC-100085,CUST-B075,PAYMENT,841.04,USD,110277.91,Planet Fitness,FITNESS,Payment at Planet Fitness,COMPLETED,2026-03-18 03:21:11,2026-03-18 03:41:11,POS,REF-F12F600A,,
TXN-2026-000427,ACC-100085,CUST-B075,DEBIT,200.64,USD,110077.27,CVS Pharmacy,HEALTH,Debit at CVS Pharmacy,COMPLETED,2026-03-14 12:18:30,2026-03-14 12:30:30,ONLINE,REF-06501E72,,
TXN-2026-000428,ACC-100085,CUST-B075,TRANSFER,1172.26,USD,108905.01,Costco,GROCERY,Transfer at Costco,COMPLETED,2025-06-22 02:28:46,2025-06-22 02:37:46,SYSTEM,REF-B517831A,,
TXN-2026-000429,ACC-100085,CUST-B075,DEBIT,777.72,USD,108127.29,Airbnb,TRAVEL,Debit at Airbnb,COMPLETED,2025-07-23 23:22:59,2025-07-23 23:34:59,ATM,REF-91E1D0C4,,
TXN-2026-000430,ACC-100086,CUST-B160,DEBIT,69.03,USD,92203.82,Walgreens,HEALTH,Debit at Walgreens,COMPLETED,2026-01-07 20:20:59,,MOBILE,REF-9745E591,,
TXN-2026-000431,ACC-100086,CUST-B160,WIRE,346.55,USD,91857.27,Airbnb,TRAVEL,Wire at Airbnb,COMPLETED,2025-10-12 10:21:37,2025-10-12 10:39:37,SYSTEM,REF-525B273E,,
TXN-2026-000432,ACC-100086,CUST-B160,DEBIT,177.52,USD,91679.75,Uber,TRANSPORT,Debit at Uber,FAILED,2026-04-29 19:34:27,,MOBILE,REF-4D12BB57,CARD_DECLINED,
TXN-2026-000433,ACC-100086,CUST-B160,DEBIT,1461.39,USD,90218.36,Starbucks,CAFE,Debit at Starbucks,COMPLETED,2026-03-13 21:41:03,2026-03-13 21:56:03,SYSTEM,REF-FBA68500,,
TXN-2026-000434,ACC-100086,CUST-B160,DEBIT,1827.94,USD,88390.42,Shell,GAS,Debit at Shell,COMPLETED,2025-06-02 23:19:35,2025-06-02 23:21:35,MOBILE,REF-E38B38DF,,
TXN-2026-000435,ACC-100087,CUST-B108,DEBIT,854.27,USD,23777.78,Hilton Hotels,TRAVEL,Debit at Hilton Hotels,COMPLETED,2025-11-01 03:19:48,2025-11-01 04:10:48,POS,REF-F1E46140,,
TXN-2026-000436,ACC-100087,CUST-B108,TRANSFER,484.82,USD,23292.96,Planet Fitness,FITNESS,Transfer at Planet Fitness,PENDING,2026-01-03 21:28:32,2026-01-03 22:12:32,ONLINE,REF-28D60E0F,,
TXN-2026-000437,ACC-100087,CUST-B108,PAYMENT,595.10,USD,22697.86,Netflix,SUBSCRIPTION,Payment at Netflix,COMPLETED,2026-02-07 12:26:38,2026-02-07 12:27:38,ATM,REF-0782EB82,,
TXN-2026-000438,ACC-100087,CUST-B108,TRANSFER,1716.55,USD,20981.31,Uber,TRANSPORT,Transfer at Uber,COMPLETED,2026-03-18 05:13:00,2026-03-18 05:42:00,ONLINE,REF-45BF8C07,,
TXN-2026-000439,ACC-100087,CUST-B108,DEBIT,1580.77,USD,19400.54,AT&T,TELECOM,Debit at AT&T,COMPLETED,2025-10-22 20:34:08,2025-10-22 21:19:08,POS,REF-7778DBC5,,
TXN-2026-000440,ACC-100087,CUST-B108,PAYMENT,1064.19,USD,18336.35,Comcast,UTILITIES,Payment at Comcast,COMPLETED,2025-09-24 04:25:08,2025-09-24 04:42:08,SYSTEM,REF-94ABA16A,,
TXN-2026-000441,ACC-100087,CUST-B108,DEBIT,1576.45,USD,16759.90,Nordstrom,RETAIL,Debit at Nordstrom,PENDING,2025-07-02 10:35:34,2025-07-02 10:56:34,POS,REF-F589ABB2,,
TXN-2026-000442,ACC-100087,CUST-B108,PAYMENT,1776.52,USD,14983.38,Hilton Hotels,TRAVEL,Payment at Hilton Hotels,COMPLETED,2025-07-14 02:16:59,2025-07-14 02:45:59,ATM,REF-DC733ED1,,
TXN-2026-000443,ACC-100087,CUST-B108,DEBIT,1298.10,USD,13685.28,PG&E,UTILITIES,Debit at PG&E,PENDING,2026-03-01 17:53:55,,ONLINE,REF-E69BAB75,,
TXN-2026-000444,ACC-100088,CUST-B193,DEBIT,1081.57,USD,2380.04,Walgreens,HEALTH,Debit at Walgreens,PENDING,2026-02-08 01:28:34,2026-02-08 02:28:34,ONLINE,REF-DFD2B76C,,
TXN-2026-000445,ACC-100088,CUST-B193,PAYMENT,708.66,USD,1671.38,Shell,GAS,Payment at Shell,COMPLETED,2025-09-12 19:57:20,2025-09-12 20:24:20,POS,REF-94D94FFA,,
TXN-2026-000446,ACC-100088,CUST-B193,PAYMENT,907.56,USD,763.82,PG&E,UTILITIES,Payment at PG&E,COMPLETED,2025-12-12 17:51:13,2025-12-12 17:58:13,SYSTEM,REF-9F281335,,
TXN-2026-000447,ACC-100088,CUST-B193,CREDIT,906.70,USD,1670.52,Nordstrom,RETAIL,Credit at Nordstrom,COMPLETED,2025-10-21 23:22:04,2025-10-22 00:22:04,POS,REF-0356B907,,
TXN-2026-000448,ACC-100088,CUST-B193,TRANSFER,179.18,USD,1491.34,DoorDash,FOOD_DELIVERY,Transfer at DoorDash,FAILED,2025-10-30 17:25:29,,POS,REF-9A35CAB7,INSUFFICIENT_FUNDS,
TXN-2026-000449,ACC-100089,CUST-B159,DEBIT,1395.68,USD,35639.15,Starbucks,CAFE,Debit at Starbucks,COMPLETED,2025-12-10 18:07:08,2025-12-10 18:20:08,POS,REF-9F891DA9,,
TXN-2026-000450,ACC-100089,CUST-B159,WIRE,1939.30,USD,33699.85,McDonald's,RESTAURANT,Wire at McDonald's,COMPLETED,2025-12-28 06:32:22,2025-12-28 07:02:22,MOBILE,REF-15560AC3,,
TXN-2026-000451,ACC-100089,CUST-B159,CREDIT,382.18,USD,34082.03,Walmart,GROCERY,Credit at Walmart,PENDING,2025-06-09 13:23:46,2025-06-09 13:37:46,SYSTEM,REF-7E7AD746,,
TXN-2026-000452,ACC-100089,CUST-B159,WIRE,1159.52,USD,32922.51,Walgreens,HEALTH,Wire at Walgreens,COMPLETED,2026-02-10 16:07:51,2026-02-10 16:27:51,SYSTEM,REF-9484317C,,
TXN-2026-000453,ACC-100089,CUST-B159,TRANSFER,918.72,USD,32003.79,H&M,RETAIL,Transfer at H&M,COMPLETED,2026-01-07 07:10:07,2026-01-07 08:00:07,ATM,REF-EBF7BD4B,,
TXN-2026-000454,ACC-100090,CUST-B120,PAYMENT,1941.59,USD,3349.53,Delta Airlines,TRAVEL,Payment at Delta Airlines,COMPLETED,2026-03-26 22:35:15,2026-03-26 22:44:15,MOBILE,REF-0205F0C4,,
TXN-2026-000455,ACC-100090,CUST-B120,DEBIT,1425.07,USD,1924.46,Uber,TRANSPORT,Debit at Uber,PENDING,2025-09-19 18:41:27,2025-09-19 18:52:27,ONLINE,REF-287B9583,,
TXN-2026-000456,ACC-100090,CUST-B120,DEBIT,238.25,USD,1686.21,Uber,TRANSPORT,Debit at Uber,COMPLETED,2025-10-01 23:10:00,2025-10-01 23:38:00,ONLINE,REF-F4A7DB88,,
TXN-2026-000457,ACC-100090,CUST-B120,DEBIT,1332.78,USD,353.43,Grubhub,FOOD_DELIVERY,Debit at Grubhub,COMPLETED,2025-10-12 12:53:11,2025-10-12 13:21:11,ONLINE,REF-24F37B72,,
TXN-2026-000458,ACC-100090,CUST-B120,CREDIT,247.37,USD,600.80,Nordstrom,RETAIL,Credit at Nordstrom,PENDING,2025-06-10 16:19:11,2025-06-10 16:50:11,MOBILE,REF-C8281FD5,,
TXN-2026-000459,ACC-100091,CUST-B187,DEBIT,1940.45,USD,25859.70,Spotify,SUBSCRIPTION,Debit at Spotify,COMPLETED,2025-12-30 02:26:44,2025-12-30 02:47:44,ATM,REF-F4968FB4,,
TXN-2026-000460,ACC-100091,CUST-B187,CREDIT,1939.36,USD,27799.06,Delta Airlines,TRAVEL,Credit at Delta Airlines,COMPLETED,2026-03-20 21:17:45,2026-03-20 21:53:45,SYSTEM,REF-C60A47E7,,
TXN-2026-000461,ACC-100091,CUST-B187,PAYMENT,1379.85,USD,26419.21,Planet Fitness,FITNESS,Payment at Planet Fitness,COMPLETED,2026-03-12 03:23:02,2026-03-12 03:25:02,SYSTEM,REF-403958D5,,
TXN-2026-000462,ACC-100091,CUST-B187,CREDIT,54.47,USD,26473.68,Home Depot,HOME_IMPROVEMENT,Credit at Home Depot,COMPLETED,2026-01-26 19:43:19,2026-01-26 20:11:19,ATM,REF-B24D4885,,
TXN-2026-000463,ACC-100091,CUST-B187,DEBIT,1168.95,USD,25304.73,Whole Foods Market,GROCERY,Debit at Whole Foods Market,COMPLETED,2025-08-26 06:31:50,2025-08-26 07:20:50,POS,REF-8342A02B,,
TXN-2026-000464,ACC-100091,CUST-B187,TRANSFER,1355.74,USD,23948.99,Apple Store,ELECTRONICS,Transfer at Apple Store,COMPLETED,2025-07-04 22:24:43,2025-07-04 22:49:43,ATM,REF-092F5CFF,,
TXN-2026-000465,ACC-100092,CUST-B065,DEBIT,1817.35,USD,34479.87,Venmo,TRANSFER,Debit at Venmo,FAILED,2025-10-19 05:22:06,,MOBILE,REF-FA5AA0FA,LIMIT_EXCEEDED,
TXN-2026-000466,ACC-100092,CUST-B065,DEBIT,572.88,USD,33906.99,PG&E,UTILITIES,Debit at PG&E,FAILED,2025-10-15 10:51:58,,ONLINE,REF-95B0F5F4,INSUFFICIENT_FUNDS,
TXN-2026-000467,ACC-100092,CUST-B065,WIRE,1608.35,USD,32298.64,Planet Fitness,FITNESS,Wire at Planet Fitness,FAILED,2025-09-21 02:15:50,,MOBILE,REF-819FFE84,CARD_DECLINED,
TXN-2026-000468,ACC-100092,CUST-B065,DEBIT,291.56,USD,32007.08,Netflix,SUBSCRIPTION,Debit at Netflix,COMPLETED,2025-09-26 18:19:08,2025-09-26 19:14:08,ATM,REF-8A2E8852,,
TXN-2026-000469,ACC-100092,CUST-B065,WIRE,181.45,USD,31825.63,Costco,GROCERY,Wire at Costco,COMPLETED,2025-11-07 00:26:59,2025-11-07 00:43:59,SYSTEM,REF-43031180,,
TXN-2026-000470,ACC-100092,CUST-B065,DEBIT,402.52,USD,31423.11,Airbnb,TRAVEL,Debit at Airbnb,COMPLETED,2026-04-20 05:26:47,2026-04-20 06:01:47,ATM,REF-6F25384A,,
TXN-2026-000471,ACC-100092,CUST-B065,CREDIT,990.73,USD,32413.84,Digital Bank Loans,FINANCIAL_SERVICES,Credit at Digital Bank Loans,PENDING,2026-03-15 07:57:28,2026-03-15 07:58:28,ONLINE,REF-891FF25C,,
TXN-2026-000472,ACC-100092,CUST-B065,CREDIT,1912.27,USD,34326.11,Chevron,GAS,Credit at Chevron,COMPLETED,2026-04-20 23:42:32,2026-04-20 23:49:32,ATM,REF-85AC8484,,
TXN-2026-000473,ACC-100093,CUST-B047,TRANSFER,1814.05,USD,72407.98,Lyft,TRANSPORT,Transfer at Lyft,PENDING,2026-02-06 09:50:22,2026-02-06 09:57:22,MOBILE,REF-4F180B1D,,
TXN-2026-000474,ACC-100093,CUST-B047,PAYMENT,1164.23,USD,71243.75,Costco,GROCERY,Payment at Costco,COMPLETED,2026-01-06 15:32:14,2026-01-06 15:48:14,MOBILE,REF-653B3FC7,,
